No.,Food Item,Category,1 Serving Size,Total Weight (g),Protein (g),Fats (g),Carbohydrates (g),Calories (kcal),Breakfast,Snack 1,Lunch,Snack 2,Dinner,User Preference,Source
2946,Full-Fat Ricotta Cheese,Dairy,1 cup,123.91,14.02,16.34,3.86,219.42,0,0,0,0,0,1.0,Duplicate
2947,Gargafan Fish (Sea Bream),Protein,Palm-sized portion,97.22,19.58,3.68,0.41,112.86,1,0,0,0,1,0.25,Duplicate
2948,Low-Fat Strawberry Yogurt,Dairy,1 cup,226.17,9.13,2.6,42.84,230.43,1,0,0,0,0,0.5,Duplicate
2949,Medium-Soft Goat Milk Cheese,Dairy,2 tbsp,27.82,5.9,8.49,0.7,101.44,1,0,0,0,0,0.0,Duplicate
2950,Fried Sheri Fish,Protein,Palm-sized portion,102.45,25.17,7.14,0.0,163.19,0,0,0,0,1,0.75,Duplicate
2951,Grilled Gargafan Fish,Protein,Palm-sized portion,101.67,23.46,1.76,0.0,107.97,0,0,0,0,1,0.75,Duplicate
2952,Coriander (Cilantro),Vegetables,9 sprigs,19.89,0.39,0.1,0.72,6.19,0,0,0,0,0,0.0,Duplicate
2953,Blackberries,Fruits,1 cup,146.39,2.02,0.69,13.93,68.93,0,1,0,1,1,0.25,Duplicate
2954,Margarine (Unsalted),Fats and Oils,1 tsp,4.77,0.02,3.73,0.02,33.52,1,0,0,0,0,0.25,Duplicate
2955,Fried Chicken Thigh,Protein,1 medium chicken thigh,83.61,18.65,13.7,7.31,226.02,0,0,1,0,1,0.0,Duplicate
2956,Nectarine,Fruits,1 medium one,134.86,1.41,0.41,14.23,67.53,0,1,0,1,1,0.0,Duplicate
2957,Soybean,Vegetables,1 cup,175.78,27.89,15.84,17.38,323.92,1,0,0,0,0,1.0,Duplicate
2958,Taro,Vegetables,1 cup,102.96,1.6,0.2,26.98,114.29,0,0,0,0,0,1.0,Duplicate
2959,Broasted Chicken Breast,Protein,1/2 small chicken breast,85.83,26.11,3.03,0.0,133.12,1,0,1,0,1,0.25,Duplicate
2960,Shrimp,Protein,5-6 pieces,102.74,19.43,0.8,0.0,83.01,0,0,0,0,1,0.25,Duplicate
2961,Vegetable Salad,Vegetables,1 cup,102.29,0.94,1.83,4.61,37.37,0,0,1,0,0,0.75,Duplicate
2962,Sheri Fish (Emperor),Protein,Palm-sized portion,102.76,19.36,1.1,0.0,88.29,0,0,0,0,0,0.25,Duplicate
2963,Cooked Meat Liver,Protein,4 medium pieces,84.5,23.19,7.0,6.87,184.59,0,0,0,0,1,0.75,Duplicate
2964,Low-Fat Milk,Dairy,1 cup,240.29,8.32,4.89,11.19,122.73,1,0,0,0,0,0.5,Duplicate
2965,Low-Fat Ricotta Cheese,Dairy,1 cup,121.16,13.93,9.78,6.4,167.46,0,0,0,0,0,0.0,Duplicate
2966,Sweetened Corn Flakes,Grains,1 cup,37.56,2.01,0.53,34.31,149.66,1,1,0,1,0,0.0,Duplicate
2967,Frozen Peas,Vegetables,1 cup,64.29,1.75,0.1,4.9,27.8,1,0,0,0,0,1.0,Duplicate
2968,Quail Egg,Protein,1 egg,8.97,1.23,0.99,0.0,14.92,1,0,0,0,0,0.5,Duplicate
2969,Purslane,Vegetables,1 cup,41.96,0.58,0.0,1.48,8.86,0,0,0,0,0,1.0,Duplicate
2970,Quail Egg,Protein,1 egg,8.92,1.23,0.99,0.0,13.95,1,0,0,0,0,1.0,Duplicate
2971,Low-Fat Chocolate Milk,Dairy,1 cup,255.45,7.7,4.77,30.82,197.09,1,0,0,0,0,0.25,Duplicate
2972,Asparagus,Vegetables,1 cup,134.6,2.86,0.21,5.05,32.54,0,0,0,0,1,0.0,Duplicate
2973,Cooked Quail,Protein,Palm-sized portion,85.25,21.6,12.23,0.0,194.86,0,0,0,0,1,0.25,Duplicate
2974,Ghoj (Maybe Plum/Gojiberry),Fruits,1 medium one,64.09,0.51,0.2,7.61,32.68,0,1,0,1,1,0.0,Duplicate
2975,Grated Parmesan Cheese,Dairy,1 tsp,5.04,1.96,1.42,0.2,19.7,0,0,0,0,0,1.0,Duplicate
2976,Corn Flour,Grains,1 cup,115.76,0.0,0.2,0.0,2.32,0,0,0,0,0,0.25,Duplicate
2977,Canned Olive,Vegetables,1 piece,8.06,0.08,0.56,0.46,6.43,0,0,0,0,0,1.0,Duplicate
2978,Chickpeas (Hummus),Vegetables,1 tbsp,14.29,1.1,1.33,2.0,22.87,1,0,0,0,0,0.25,Duplicate
2979,Sour Pickled Cucumber,Vegetables,1 slice,7.06,0.02,0.01,0.16,1.31,0,0,0,0,0,0.25,Duplicate
2980,Corn Flour,Grains,1 cup,113.28,0.0,0.2,0.0,0.47,0,0,0,0,0,0.25,Duplicate
2981,Oatmeal Flour,Grains,2 tbsp,27.99,3.6,1.8,19.24,108.14,1,1,0,1,0,0.5,Duplicate
2982,Quinoa,Grains,1 cup,174.13,23.73,10.37,110.39,630.14,1,1,0,1,0,1.0,Duplicate
2983,Boiled Ground Beef,Protein,2 tbsp,84.53,20.19,17.45,0.0,236.47,1,0,0,0,1,0.5,Duplicate
2984,Banana,Fruits,1 medium one,116.94,1.31,0.4,26.8,114.62,0,1,0,1,1,0.75,Duplicate
2985,Cauliflower,Vegetables,1 cup,102.66,2.0,0.1,5.38,32.22,0,0,0,0,1,0.5,Duplicate
2986,Brown Sugar,Grains,1 tsp,2.91,0.0,0.0,2.95,10.15,1,1,0,1,0,0.5,Duplicate
2987,Shrimp,Protein,5-6 pieces,102.13,19.98,0.81,0.0,86.67,0,0,0,0,1,0.5,Duplicate
2988,Fried Shrimp,Protein,3-4 medium pieces,86.58,18.37,10.6,9.57,207.69,0,0,1,0,1,0.5,Duplicate
2989,Oatmeal Flour,Grains,2 tbsp,27.89,3.58,1.8,18.45,104.2,1,1,0,1,0,0.25,Duplicate
2990,Toast Cubes,Grains,1 cup,30.9,3.66,1.95,22.19,121.58,1,1,0,1,0,1.0,Duplicate
2991,Brown Wheat Flour,Grains,1 cup,119.89,15.98,2.2,85.1,424.7,1,1,0,1,0,0.25,Duplicate
2992,Mushroom,Vegetables,Sliced (1 cup),68.57,2.21,0.2,2.23,17.9,0,0,0,0,0,1.0,Duplicate
2993,Nectarine,Fruits,1 medium one,136.66,1.4,0.4,14.29,67.83,0,1,0,1,1,0.25,Duplicate
2994,Fried Ground Beef,Protein,2 tbsp,83.82,20.18,19.36,0.0,253.33,0,0,0,0,1,1.0,Duplicate
2995,Bran Bread,Grains,1/4 loaf,35.08,3.16,1.18,16.73,88.37,1,1,0,1,0,0.75,Duplicate
2996,Red Hot Pepper,Vegetables,1 piece,45.13,0.81,0.2,3.9,22.39,0,0,0,0,0,1.0,Duplicate
2997,Shrimp,Protein,5-6 pieces,97.22,20.02,0.8,0.0,86.49,0,0,0,0,1,0.5,Duplicate
2998,Mayonnaise,Fats and Oils,1 tsp,14.28,0.13,4.9,3.56,59.24,0,0,0,0,0,1.0,Duplicate
2999,Margarine (Salted),Fats and Oils,1 tsp,4.66,0.04,3.73,0.04,34.93,0,0,0,0,0,0.75,Duplicate
3000,Blueberries,Fruits,1 cup,141.33,1.11,0.5,20.44,90.35,0,1,0,1,1,1.0,Duplicate
3001,Tamarind,Fruits,1 cup,120.76,3.4,0.69,76.54,325.55,0,1,0,1,1,0.0,Duplicate
3002,Soft Goat Milk Cheese,Dairy,2 tbsp,27.76,5.33,5.92,0.2,75.35,1,0,0,0,0,0.5,Duplicate
3003,Orange Peel,Fruits,1 tsp,6.13,0.1,0.0,1.5,5.59,0,1,0,1,1,0.0,Duplicate
3004,Grapefruit,Fruits,1/2 medium one,119.58,0.71,0.1,9.78,43.8,0,1,0,1,1,0.0,Duplicate
3005,Cooked Quail,Protein,Palm-sized portion,82.99,21.7,12.01,0.0,194.58,0,0,0,0,1,0.25,Duplicate
3006,Medium-Soft Goat Milk Cheese,Dairy,2 tbsp,28.75,6.12,8.34,0.71,103.34,1,0,0,0,0,0.0,Duplicate
3007,Brown Bread Roll,Grains,1 medium roll,35.53,0.0,0.0,0.0,1.5,1,1,1,1,0,0.25,Duplicate
3008,Low-Fat Strawberry Yogurt,Dairy,1 cup,224.32,8.73,2.54,42.4,226.91,1,0,0,0,0,0.0,Duplicate
3009,Low-Fat Strawberry Yogurt,Dairy,1 cup,230.24,8.91,2.58,43.51,232.14,1,0,0,0,0,0.0,Duplicate
3010,Fried Chicken Thigh,Protein,1 medium chicken thigh,83.32,18.84,13.43,7.62,226.69,0,0,1,0,1,1.0,Duplicate
3011,Papaya,Fruits,1 medium one,302.8,1.94,0.4,29.23,127.91,0,1,0,1,1,0.75,Duplicate
3012,Peach,Fruits,1 medium one,145.67,1.4,0.39,14.47,67.61,0,1,0,1,1,0.75,Duplicate
3013,Leek (Greens),Vegetables,1 bunch (1 cup),88.78,1.29,0.31,12.88,57.79,1,0,0,0,0,0.25,Duplicate
3014,Canned Olive,Vegetables,1 piece,8.25,0.08,0.58,0.46,6.85,0,0,0,0,0,0.25,Duplicate
3015,Frozen Peas,Vegetables,1 cup,63.49,1.75,0.1,4.94,29.61,1,0,0,0,0,0.0,Duplicate
3016,Cheese Biscuit,Grains,1 piece,0.98,0.1,0.25,0.58,6.28,1,1,1,1,0,0.25,Duplicate
3017,Cottage Cheese < 5% Fat,Dairy,1 cup,220.85,23.97,0.71,15.31,164.33,1,0,0,0,0,0.25,Duplicate
3018,Roasted Duck without Skin,Protein,Palm-sized portion,87.42,20.02,9.41,0.0,165.35,1,0,0,0,1,0.75,Duplicate
3019,White Rice Flour,Grains,1 cup,158.7,9.35,2.13,128.9,573.98,1,1,0,1,0,0.75,Duplicate
3020,Full-Fat Milk,Dairy,1/3 cup,100.64,3.57,3.0,5.52,63.63,0,0,0,0,0,0.75,Duplicate
3021,Brown Bread Roll,Grains,1 medium roll,36.4,0.0,0.0,0.0,0.0,1,1,1,1,0,0.25,Duplicate
3022,Dried Pear,Fruits,10 halves,172.28,3.26,1.11,120.93,506.87,0,1,0,1,1,0.25,Duplicate
3023,Omelette,Protein,1 egg,62.57,6.61,7.15,0.4,94.35,1,0,0,0,0,0.75,Duplicate
3024,Peach,Fruits,1 medium one,146.6,1.4,0.39,13.88,63.84,0,1,0,1,1,1.0,Duplicate
3025,Cranberries,Fruits,1 cup,96.82,0.4,0.1,11.87,49.53,0,1,0,1,1,0.5,Duplicate
3026,Figs,Fruits,1 medium one,49.61,0.39,0.2,9.75,43.9,0,1,0,1,1,0.5,Duplicate
3027,Baby Carrot,Vegetables,1 medium one,9.74,0.1,0.0,0.82,3.5,0,0,0,0,0,0.5,Duplicate
3028,White Sugar,Grains,1 tsp,3.92,0.0,0.0,3.97,17.08,1,1,0,1,0,0.25,Duplicate
3029,Bran Bread,Grains,1/4 loaf,35.56,3.12,1.18,17.09,92.53,1,1,0,1,0,1.0,Duplicate
3030,Banana Chips,Fruits,2 tbsp,27.27,0.59,9.45,16.76,155.24,0,1,0,1,1,0.75,Duplicate
3031,White Rice Flour,Grains,1 cup,161.08,9.15,2.22,129.46,574.96,1,1,0,1,0,0.0,Duplicate
3032,Banana Chips,Fruits,2 tbsp,28.11,0.59,9.32,16.06,152.45,0,1,0,1,1,0.25,Duplicate
3033,Low-Fat Cream Cheese,Dairy,2 tbsp,28.07,2.15,4.36,2.32,57.61,1,0,0,0,0,1.0,Duplicate
3034,Coriander (Cilantro),Vegetables,9 sprigs,20.42,0.39,0.1,0.68,4.3,0,0,0,0,0,0.0,Duplicate
3035,Green Hot Pepper,Vegetables,1 piece,45.17,0.88,0.1,4.32,23.13,0,0,0,0,0,0.0,Duplicate
3036,Margarine (Salted),Fats and Oils,1 tsp,4.74,0.04,3.78,0.04,33.01,0,0,0,0,0,0.25,Duplicate
3037,Blueberries,Fruits,1 cup,146.85,1.1,0.49,20.6,89.53,0,1,0,1,1,0.75,Duplicate
3038,Egg White,Protein,1 egg white,33.09,3.54,0.1,0.21,16.15,1,0,0,0,0,1.0,Duplicate
3039,Potato,Vegetables,1 medium one,210.38,4.27,0.2,36.74,164.56,0,0,0,0,0,0.5,Duplicate
3040,Wheat Bran,Grains,1 cup,58.0,8.76,2.57,36.35,201.63,1,1,0,1,0,1.0,Duplicate
3041,Sweet Potato,Vegetables,1 medium one,133.26,2.05,0.1,26.93,118.49,1,0,0,0,1,0.75,Duplicate
3042,Cucumber,Vegetables,1 large piece,297.97,1.98,0.29,11.05,56.57,0,0,0,0,0,1.0,Duplicate
3043,Cheese Bread,Grains,1 piece,66.67,4.79,11.75,28.36,238.15,1,1,1,1,0,0.5,Duplicate
3044,Kiwi,Fruits,1 medium one,75.09,0.92,0.39,11.29,51.26,0,1,0,1,1,0.0,Duplicate
3045,Bread Crumbs,Grains,1 cup,107.56,14.76,5.83,78.55,424.14,1,1,0,1,0,0.0,Duplicate
3046,Red Radish,Vegetables,Sliced (1/2 cup),57.2,0.4,0.1,2.0,8.63,0,0,0,0,0,1.0,Duplicate
3047,Fat-Free Fruit Yogurt,Dairy,1 cup,225.55,10.16,0.5,43.56,220.75,1,0,0,0,0,0.75,Duplicate
3048,Turkey Egg,Protein,1 egg,80.23,11.07,9.45,0.91,131.84,1,0,0,0,0,0.75,Duplicate
3049,Banana,Fruits,1 medium one,119.77,1.28,0.39,27.48,120.35,0,1,0,1,1,0.5,Duplicate
3050,Cottage Cheese < 5% Fat,Dairy,1 cup,231.87,23.71,0.69,14.73,159.14,1,0,0,0,0,0.0,Duplicate
3051,Mushroom,Vegetables,Sliced (1 cup),72.01,2.25,0.2,2.3,18.79,0,0,0,0,0,0.5,Duplicate
3052,White Flour,Grains,1 cup,125.43,12.44,1.25,95.36,441.66,1,0,0,0,0,0.0,Duplicate
3053,Tabbouleh,Vegetables,2 tbsp,27.74,0.97,1.97,2.06,29.01,0,0,0,0,1,1.0,Duplicate
3054,White Bread,Grains,1/4 loaf,24.43,1.85,0.79,12.61,63.64,1,1,0,1,0,0.75,Duplicate
3055,Lemon Peel,Fruits,1 tsp,5.98,0.1,0.0,0.99,3.34,0,1,0,1,1,0.25,Duplicate
3056,Evaporated Milk,Dairy,6 tbsp,101.47,6.95,8.01,9.67,137.2,1,0,0,0,0,0.75,Duplicate
3057,Canned Sweetened Condensed Milk,Dairy,2 tbsp,38.61,3.0,3.35,21.12,125.38,1,0,0,0,0,0.5,Duplicate
3058,Dates,Fruits,4 pieces,31.54,0.82,0.1,23.62,100.49,0,1,0,1,1,0.5,Duplicate
3059,Eggplant (Aubergine),Vegetables,1/2 cup,80.15,0.83,0.15,5.05,25.32,1,0,1,0,1,0.0,Duplicate
3060,Fat-Free Yogurt,Dairy,1 cup,223.54,13.3,0.41,17.55,127.15,1,0,0,0,0,0.0,Duplicate
3061,Sweet Canned Corn,Vegetables,1 cup,163.41,4.31,1.62,30.47,153.54,0,0,0,0,0,1.0,Duplicate
3062,Broccoli,Vegetables,1 cup,88.77,2.55,0.3,6.05,38.93,0,0,0,0,0,0.0,Duplicate
3063,Cucumber,Vegetables,1 large piece,298.85,2.0,0.3,11.22,54.88,0,0,0,0,0,1.0,Duplicate
3064,Green Beans,Vegetables,1 cup,109.45,2.04,0.1,7.88,40.91,1,0,0,0,1,0.5,Duplicate
3065,Canned Tuna Fish,Protein,Palm-sized portion,86.24,21.77,0.7,0.0,93.83,0,0,0,0,0,0.75,Duplicate
3066,Shrimp,Protein,5-6 pieces,99.25,19.62,0.81,0.0,85.25,0,0,0,0,1,0.5,Duplicate
3067,Tomato Paste,Vegetables,168 grams (1 can),165.17,7.19,0.79,32.03,163.65,0,0,0,0,0,0.25,Duplicate
3068,Sausage,Protein,1 piece,57.12,7.04,16.01,1.02,178.06,0,0,0,0,0,0.0,Duplicate
3069,Cooked Oats,Grains,1 cup,216.85,6.85,1.94,25.06,146.76,1,1,0,1,0,0.75,Duplicate
3070,Grilled Gargafan Fish,Protein,Palm-sized portion,102.07,23.02,1.84,0.0,107.37,0,0,0,0,1,0.5,Duplicate
3071,Red Radish,Vegetables,Sliced (1/2 cup),56.98,0.41,0.1,2.04,10.4,0,0,0,0,0,0.25,Duplicate
3072,Full-Fat Mozzarella Cheese,Dairy,2 tbsp,28.08,6.06,6.32,0.59,85.04,0,0,0,0,0,1.0,Duplicate
3073,Turkey Egg,Protein,1 egg,78.92,10.86,9.31,0.89,129.01,1,0,0,0,0,1.0,Duplicate
3074,Banana Chips,Fruits,2 tbsp,27.7,0.59,9.3,15.94,151.4,0,1,0,1,1,0.25,Duplicate
3075,Dates,Fruits,4 pieces,31.39,0.8,0.1,24.04,99.2,0,1,0,1,1,0.25,Duplicate
3076,Celery,Vegetables,1 medium stalk,40.67,0.3,0.1,1.23,7.88,0,0,0,0,0,1.0,Duplicate
3077,Sour Cherries,Fruits,1 cup,101.79,1.01,0.3,12.14,54.07,0,1,0,1,1,0.25,Duplicate
3078,Pigeon without Skin,Protein,Palm-sized portion,85.85,15.26,6.23,0.0,115.72,0,0,0,0,0,0.0,Duplicate
3079,Fat-Free Yogurt,Dairy,1 cup,230.61,13.27,0.4,17.3,125.32,1,0,0,0,0,0.75,Duplicate
3080,Ta'ameya (Falafel),Vegetables,1 piece,17.04,2.29,2.92,5.25,57.91,1,0,0,0,0,0.75,Duplicate
3081,Low-Fat Mozzarella Cheese,Dairy,2 tbsp,27.59,6.83,4.37,0.81,68.91,0,0,0,0,0,0.75,Duplicate
3082,Sweet Canned Corn,Vegetables,1 cup,160.6,4.25,1.63,30.32,154.03,0,0,0,0,0,0.25,Duplicate
3083,Soybean,Vegetables,1 cup,169.93,28.06,15.35,17.15,318.72,1,0,0,0,0,1.0,Duplicate
3084,Cooked Pigeon,Protein,Palm-sized portion,86.48,20.91,10.93,0.0,183.69,0,0,0,0,0,0.25,Duplicate
3085,Bread Crumbs,Grains,1 cup,109.37,14.75,5.75,79.67,429.61,1,1,0,1,0,0.75,Duplicate
3086,Chicken Egg,Protein,1 egg,49.55,6.19,4.92,0.41,69.27,1,0,0,0,0,0.25,Duplicate
3087,Apple,Fruits,1 medium one,140.8,0.39,0.2,19.22,81.66,0,1,0,1,1,0.75,Duplicate
3088,Cantaloupe,Fruits,1 cup (chunks),174.48,1.5,0.3,14.08,63.46,0,1,0,1,1,0.0,Duplicate
3089,Purslane,Vegetables,1 cup,44.14,0.61,0.0,1.52,9.23,0,0,0,0,0,0.5,Duplicate
3090,Green Peas,Vegetables,1 cup,159.91,8.6,0.41,24.44,137.21,1,0,0,0,0,0.0,Duplicate
3091,Baksim (hard biscuit/rusk),Grains,1 piece,9.87,1.17,0.93,6.87,38.93,1,1,0,1,0,0.75,Duplicate
3092,Cooked Meat Liver,Protein,4 medium pieces,86.89,22.43,6.74,6.49,174.88,0,0,0,0,1,0.0,Duplicate
3093,Cheese Biscuit,Grains,1 piece,1.02,0.1,0.26,0.57,4.62,1,1,1,1,0,0.5,Duplicate
3094,Dried Pear,Fruits,10 halves,174.48,3.33,1.08,119.68,500.67,0,1,0,1,1,0.25,Duplicate
3095,Chicken,Protein,Palm-sized portion,83.95,17.68,2.67,0.0,93.53,0,0,0,0,1,0.0,Duplicate
3096,Bread Crumbs,Grains,1 cup,106.37,14.53,5.72,79.07,425.15,1,1,0,1,0,0.0,Duplicate
3097,Cooked Oatmeal,Grains,1 cup,228.89,5.34,3.12,26.93,158.02,1,1,0,1,0,0.0,Duplicate
3098,Chicken,Protein,Palm-sized portion,84.0,18.72,2.61,0.0,97.97,0,0,0,0,1,0.75,Duplicate
3099,Fat-Free Mozzarella Cheese,Dairy,2 tbsp,27.56,8.75,0.0,1.03,38.36,0,0,0,0,0,0.25,Duplicate
3100,Kiwi,Fruits,1 medium one,77.42,0.92,0.4,11.19,52.22,0,1,0,1,1,0.0,Duplicate
3101,Fat-Free Chocolate Yogurt,Dairy,1 cup,225.76,7.79,0.0,52.93,242.96,1,0,0,0,0,0.25,Duplicate
3102,Margarine (Unsalted),Fats and Oils,1 tsp,4.82,0.02,3.85,0.02,33.33,1,0,0,0,0,0.25,Duplicate
3103,Banana,Fruits,1 medium one,114.97,1.33,0.4,27.13,117.57,0,1,0,1,1,0.5,Duplicate
3104,Nectarine,Fruits,1 medium one,138.12,1.43,0.41,14.16,66.19,0,1,0,1,1,1.0,Duplicate
3105,Chicken,Protein,Palm-sized portion,85.81,17.77,2.55,0.0,94.69,0,0,0,0,1,1.0,Duplicate
3106,Nectarine,Fruits,1 medium one,137.23,1.43,0.41,14.03,66.62,0,1,0,1,1,0.75,Duplicate
3107,Low-Fat Vanilla Yogurt,Dairy,1 cup,231.42,11.17,2.87,30.94,193.53,1,0,0,0,0,0.75,Duplicate
3108,Grapefruit,Fruits,1/2 medium one,120.63,0.7,0.1,9.52,41.65,0,1,0,1,1,0.0,Duplicate
3109,Medium-Soft Goat Milk Cheese,Dairy,2 tbsp,28.22,6.03,8.59,0.68,104.99,1,0,0,0,0,0.75,Duplicate
3110,Orange Peel,Fruits,1 tsp,6.09,0.1,0.0,1.46,4.4,0,1,0,1,1,0.75,Duplicate
3111,Carrot,Vegetables,1 one,73.43,0.7,0.2,6.94,30.91,0,0,0,0,0,0.0,Duplicate
3112,Cranberries,Fruits,1 cup,92.33,0.41,0.1,11.88,51.06,0,1,0,1,1,0.75,Duplicate
3113,Chicken Egg,Protein,1 egg,50.99,6.37,5.03,0.39,71.85,1,0,0,0,0,0.75,Duplicate
3114,Fat-Free Cream Cheese,Dairy,2 tbsp,28.01,4.45,0.31,2.16,27.57,1,0,0,0,0,0.0,Duplicate
3115,Dried Pear,Fruits,10 halves,176.06,3.39,1.09,123.13,514.49,0,1,0,1,1,0.0,Duplicate
3116,Broccoli,Vegetables,1 cup,92.09,2.6,0.29,6.09,35.97,0,0,0,0,0,0.0,Duplicate
3117,Omelette,Protein,1 egg,59.79,6.53,7.39,0.41,93.17,1,0,0,0,0,0.75,Duplicate
3118,Cream Cheese,Dairy,2 tbsp,15.41,0.89,5.1,0.59,52.24,0,0,0,0,0,1.0,Duplicate
3119,Okra,Vegetables,1 cup,97.76,1.96,0.1,7.01,35.78,0,0,0,0,0,0.5,Duplicate
3120,Eggplant (Aubergine),Vegetables,1/2 cup,81.26,0.85,0.15,5.04,26.04,1,0,1,0,1,1.0,Duplicate
3121,Low-Fat Mozzarella Cheese,Dairy,2 tbsp,28.31,6.82,4.49,0.8,72.85,0,0,0,0,0,1.0,Duplicate
3122,Toasted White Bread,Grains,1/4 loaf,21.51,2.03,0.88,11.98,63.67,1,1,1,1,0,0.75,Duplicate
3123,Scrambled Egg with Milk,Protein,1 egg,60.14,6.6,7.4,1.32,100.23,1,0,1,0,0,1.0,Duplicate
3124,Sweet Potato,Vegetables,1 medium one,132.56,2.05,0.1,26.35,114.75,1,0,0,0,1,0.25,Duplicate
3125,Sour Pickled Cucumber,Vegetables,1 slice,6.82,0.02,0.01,0.16,0.56,0,0,0,0,0,0.75,Duplicate
3126,Wheat Grains/Berries,Grains,1 cup,189.0,0.0,0.0,0.0,1.56,1,1,0,1,0,1.0,Duplicate
3127,Egg Yolk,Protein,1 egg yolk,16.93,2.72,4.42,0.61,51.72,1,0,0,0,0,0.75,Duplicate
3128,Sweetened Corn Flakes,Grains,1 cup,36.89,1.99,0.52,34.58,151.57,1,1,0,1,0,0.25,Duplicate
3129,Red Radish,Vegetables,Sliced (1/2 cup),56.57,0.39,0.1,1.94,10.89,0,0,0,0,0,1.0,Duplicate
3130,Lupin Beans,Vegetables,1 cup,161.9,26.49,4.85,16.19,212.79,1,0,1,0,1,0.5,Duplicate
3131,Vegetable Salad,Vegetables,1 cup,99.17,0.95,1.83,4.54,38.64,0,0,1,0,0,1.0,Duplicate
3132,Mushroom,Vegetables,Sliced (1 cup),71.2,2.18,0.2,2.3,19.39,0,0,0,0,0,0.0,Duplicate
3133,Sunflower Oil,Fats and Oils,1 tsp,13.73,0.0,13.49,0.0,122.14,0,0,0,0,0,0.75,Duplicate
3134,Milk Powder,Dairy,2 tbsp,31.22,8.21,8.43,12.34,157.74,0,0,0,0,0,0.25,Duplicate
3135,Tomato,Vegetables,1 medium one,125.4,1.13,0.2,4.76,26.91,0,0,0,0,0,0.75,Duplicate
3136,Turkey Egg,Protein,1 egg,78.21,10.87,9.26,0.9,128.99,1,0,0,0,0,0.25,Duplicate
3137,Chicken,Protein,Palm-sized portion,84.47,18.08,2.55,0.0,97.09,0,0,0,0,1,0.25,Duplicate
3138,Broccoli,Vegetables,1 cup,89.58,2.66,0.29,6.12,38.63,0,0,0,0,0,0.75,Duplicate
3139,Full-Fat Milk,Dairy,1/3 cup,102.0,3.41,3.0,5.53,63.55,0,0,0,0,0,1.0,Duplicate
3140,Cooked Pasta,Grains,1 cup,138.53,6.6,0.96,39.34,194.29,0,0,0,0,1,1.0,Duplicate
3141,Cooked Pigeon,Protein,Palm-sized portion,83.81,19.89,11.19,0.0,181.01,0,0,0,0,0,0.25,Duplicate
3142,Brown Rice Flour,Grains,1 cup,157.93,11.27,4.41,120.35,567.19,1,1,0,1,0,0.75,Duplicate
3143,White Bread,Grains,1/4 loaf,25.19,1.95,0.78,12.65,66.53,1,1,0,1,0,0.75,Duplicate
3144,Corn Bran,Grains,1 cup,78.21,6.21,0.7,66.85,298.65,1,1,0,1,0,0.0,Duplicate
3145,Cantaloupe,Fruits,1 cup (chunks),175.21,1.52,0.29,14.62,68.57,0,1,0,1,1,0.5,Duplicate
3146,Fried Kingfish,Protein,Palm-sized portion,100.75,27.36,11.66,0.0,213.03,0,0,0,0,1,1.0,Duplicate
3147,Dried Egg,Protein,1 tsp,4.96,2.44,2.26,0.1,30.06,1,0,0,0,0,0.25,Duplicate
3148,Quinoa,Grains,1 cup,166.65,24.29,10.17,108.86,624.29,1,1,0,1,0,0.5,Duplicate
3149,White Bread,Grains,1/4 loaf,24.3,1.88,0.78,12.38,65.6,1,1,0,1,0,0.25,Duplicate
3150,Orange,Fruits,1 medium one,131.76,1.19,0.2,15.54,67.31,0,1,0,1,1,0.5,Duplicate
3151,Mulberries,Fruits,1 cup,121.67,1.5,0.81,14.92,73.38,0,1,0,1,1,0.0,Duplicate
3152,Cantaloupe,Fruits,1 cup (chunks),174.69,1.48,0.3,14.37,64.74,0,1,0,1,1,0.75,Duplicate
3153,Tamarind,Fruits,1 cup,122.19,3.49,0.71,75.01,321.52,0,1,0,1,1,0.75,Duplicate
3154,French Bread (Baguette),Grains,1 small slice,32.4,3.77,0.6,17.77,91.14,1,1,0,1,0,0.75,Duplicate
3155,Pear,Fruits,1 medium one,163.42,0.6,0.2,25.57,107.46,0,1,0,1,1,0.0,Duplicate
3156,Cooked Pasta,Grains,1 cup,137.57,6.48,0.96,40.62,195.38,0,0,0,0,1,0.5,Duplicate
3157,Rice (cooked),Grains,1 cup,155.35,4.33,0.43,44.16,196.23,1,1,0,1,0,0.25,Duplicate
3158,Fat-Free Cream Cheese,Dairy,2 tbsp,27.85,4.4,0.29,2.15,30.45,1,0,0,0,0,0.75,Duplicate
3159,Grated Parmesan Cheese,Dairy,1 tsp,4.95,1.84,1.4,0.19,22.5,0,0,0,0,0,0.5,Duplicate
3160,Cauliflower,Vegetables,1 cup,101.77,1.96,0.1,5.42,30.2,0,0,0,0,1,0.75,Duplicate
3161,Duck Egg,Protein,1 egg,69.6,8.99,9.46,1.03,123.68,1,0,0,0,0,0.0,Duplicate
3162,Shrimp,Protein,5-6 pieces,97.8,20.19,0.79,0.0,87.9,0,0,0,0,1,0.0,Duplicate
3163,Cheese Biscuit,Grains,1 piece,1.01,0.1,0.25,0.59,6.68,1,1,1,1,0,1.0,Duplicate
3164,Lemon Peel,Fruits,1 tsp,6.05,0.1,0.0,0.97,4.88,0,1,0,1,1,0.75,Duplicate
3165,Cucumber,Vegetables,1 large piece,296.51,2.06,0.3,10.84,53.55,0,0,0,0,0,0.0,Duplicate
